station_id,stationcategory,huc8id,huc10id,huc12id,upstream_area_sqkm,upstream_cafo_count,upstream_swine_cafo_count,upstream_poultry_cafo_count,upstream_other_cafo_count,upstream_cafo_density,upstream_swine_cafo_density,upstream_poultry_cafo_density,upstream_other_cafo_density,upstream_wastewater_count,upstream_landfill_count,upstream_other_npdes_count,upstream_wastewater_density,upstream_other_npdes_density,upstream_landfill_density,weighted_cafo_load,weighted_swine_cafo_load,weighted_poultry_cafo_load,weighted_other_cafo_load,weighted_wastewater_load,weighted_other_npdes_load,weighted_landfill_load,nearest_upstream_cafo_distance_m,nearest_upstream_swine_cafo_dist,nearest_upstream_poultry_cafo_di,nearest_upstream_other_cafo_dist,nearest_upstream_wastewater_dist,nearest_upstream_other_npdes_dis,nearest_upstream_landfill_distan,huc8_upstream_area_sqkm,huc8_upstream_cafo_count,huc8_upstream_swine_cafo_count,huc8_upstream_poultry_cafo_count,huc8_upstream_other_cafo_count,huc8_upstream_cafo_density,huc8_upstream_swine_cafo_density,huc8_upstream_poultry_cafo_densi,huc8_upstream_other_cafo_density,huc8_upstream_wastewater_count,huc8_upstream_landfill_count,huc8_upstream_other_npdes_count,huc8_upstream_wastewater_density,huc8_upstream_other_npdes_densit,huc8_upstream_landfill_density,huc8_nearest_upstream_cafo_dista,huc8_nearest_upstream_swine_cafo,huc8_nearest_upstream_poultry_ca,huc8_nearest_upstream_other_cafo,huc8_nearest_upstream_wastewater,huc8_nearest_upstream_other_npde,huc8_nearest_upstream_landfill_d,huc8_weighted_cafo_load,huc8_weighted_swine_cafo_load,huc8_weighted_poultry_cafo_load,huc8_weighted_other_cafo_load,huc8_weighted_wastewater_load,huc8_weighted_other_npdes_load,huc8_weighted_landfill_load,huc10_upstream_area_sqkm,huc10_upstream_cafo_count,huc10_upstream_swine_cafo_count,huc10_upstream_poultry_cafo_coun,huc10_upstream_other_cafo_count,huc10_upstream_cafo_density,huc10_upstream_swine_cafo_densit,huc10_upstream_poultry_cafo_dens,huc10_upstream_other_cafo_densit,huc10_upstream_wastewater_count,huc10_upstream_landfill_count,huc10_upstream_other_npdes_count,huc10_upstream_wastewater_densit,huc10_upstream_other_npdes_densi,huc10_upstream_landfill_density,huc10_nearest_upstream_cafo_dist,huc10_nearest_upstream_swine_caf,huc10_nearest_upstream_poultry_c,huc10_nearest_upstream_other_caf,huc10_nearest_upstream_wastewate,huc10_nearest_upstream_other_npd,huc10_nearest_upstream_landfill_,huc10_weighted_cafo_load,huc10_weighted_swine_cafo_load,huc10_weighted_poultry_cafo_load,huc10_weighted_other_cafo_load,huc10_weighted_wastewater_load,huc10_weighted_other_npdes_load,huc10_weighted_landfill_load,huc12_upstream_area_sqkm,huc12_upstream_cafo_count,huc12_upstream_swine_cafo_count,huc12_upstream_poultry_cafo_coun,huc12_upstream_other_cafo_count,huc12_upstream_cafo_density,huc12_upstream_swine_cafo_densit,huc12_upstream_poultry_cafo_dens,huc12_upstream_other_cafo_densit,huc12_upstream_wastewater_count,huc12_upstream_landfill_count,huc12_upstream_other_npdes_count,huc12_upstream_wastewater_densit,huc12_upstream_other_npdes_densi,huc12_upstream_landfill_density,huc12_nearest_upstream_cafo_dist,huc12_nearest_upstream_swine_caf,huc12_nearest_upstream_poultry_c,huc12_nearest_upstream_other_caf,huc12_nearest_upstream_wastewate,huc12_nearest_upstream_other_npd,huc12_nearest_upstream_landfill_,huc12_weighted_cafo_load,huc12_weighted_swine_cafo_load,huc12_weighted_poultry_cafo_load,huc12_weighted_other_cafo_load,huc12_weighted_wastewater_load,huc12_weighted_other_npdes_load,huc12_weighted_landfill_load,huc8_area_km2,huc8_pop_total,huc8_pop_density,huc8_pct_cropland,huc8_pct_crop_pasture,huc10_area_km2,huc10_pop_total,huc10_pop_density,huc10_pct_cropland,huc10_pct_crop_pasture,huc12_area_km2,huc12_pop_total,huc12_pop_density,huc12_pct_cropland,huc12_pct_crop_pasture,fecalcoliformcol100ml,fecalcoliform_rmk,fecpos,feclog,no2no3mgl,nitlog,phosphorusmgl,phoslog,exceed_fec,exceed_nit,exceed_phos,latitude,longitude,location,county,comment,streamclass,subbasin,active,date,datecollected,year,h8_pop_dens_sqm,h10_pop_dens_sqm,h12_pop_dens_sqm,urban8,urban10,urban12,semiurban8,semiurban10,semiurban12,count_all,count_sw,count_pt,h8_count_all,h8_count_sw,h8_count_pt,h10_count_all,h10_count_sw,h10_count_pt,h12_count_all,h12_count_sw,h12_count_pt,dens_all,dens_sw,dens_pt,h8_dens_all,h8_dens_sw,h8_dens_pt,h10_dens_all,h10_dens_sw,h10_dens_pt,h12_dens_all,h12_dens_sw,h12_dens_pt,dist_all,dist_sw,dist_pt,h8_dist_all,h8_dist_sw,h8_dist_pt,h10_dist_all,h10_dist_sw,h10_dist_pt,h12_dist_all,h12_dist_sw,h12_dist_pt,wcount_all,wcount_sw,wcount_pt,h8_wcount_all,h8_wcount_sw,h8_wcount_pt,h10_wcount_all,h10_wcount_sw,h10_wcount_pt,h12_wcount_all,h12_wcount_sw,h12_wcount_pt
"B1380000","UCFR",3030002,303000204,30300020407,8.2753,0,0,0,0,0,0,0,0,1,0,0,.1208415,0,0,0,0,0,0,.0004492,0,0,,,,,2226.195,,,8.2753,0,0,0,0,0,0,0,0,1,0,0,.1208415,0,0,,,,,2226.195,,,0,0,0,0,.0004492,0,0,8.2753,0,0,0,0,0,0,0,0,1,0,0,.1208415,0,0,,,,,2226.195,,,0,0,0,0,.0004492,0,0,8.2753,0,0,0,0,0,0,0,0,1,0,0,.1208415,0,0,,,,,2226.195,,,0,0,0,0,.0004492,0,0,6773.563,941359.6,138.9755,2.091206,19.99249,998.1725,81468.05,81.61721,2.342465,28.49768,132.6806,18816.31,141.8166,1.168239,16.0055,114,"B1",1,2.056905,1.27,.1038037,.2,-.69897,0,1,1,36.0891,-79.3074,"Moadams Crk at SR 1940 Gibson Rd nr Florence Town","Alamance","dns Mebane WWTP","C NSW","CPF02","yes","1/13/20",13jan2020,20,359.9467,211.3886,367.3049,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
"B1440000","UCFR",3030002,303000204,30300020408,1790.956,64,3,51,10,.0357351,.0016751,.0284764,.0055836,8,7,12,.0044669,.0067003,.0039085,.0027235,.0000874,.0023632,.0002729,.0006661,.0005963,.0001925,5284.433,25148.71,5284.433,25148.71,2900.154,2779.541,16309.12,1790.956,64,3,51,10,.0357351,.0016751,.0284764,.0055836,8,7,12,.0044669,.0067003,.0039085,5284.433,25148.71,5284.433,25148.71,2900.154,2779.541,16309.12,.0027235,.0000874,.0023632,.0002729,.0006661,.0005963,.0001925,646.0808,30,0,30,0,.0464338,0,.0464338,0,5,1,3,.007739,.0046434,.0015478,5284.433,,5284.433,,2900.154,2779.541,16309.12,.001853,0,.001853,0,.0006067,.0004369,.0000613,74.5323,3,0,3,0,.040251,0,.040251,0,2,1,0,.026834,0,.013417,8216.787,,8216.787,,2900.154,,16309.12,.0003333,0,.0003333,0,.0004471,0,.0000613,6773.563,941359.6,138.9755,2.091206,19.99249,998.1725,81468.05,81.61721,2.342465,28.49768,118.9879,32368.8,272.0344,.2344965,10.30159,48,"NA",1,1.681241,.69,-.1611509,.112,-.950782,0,0,1,36.0256,-79.3682,"Haw Riv at SR 2158 Swepsonville Rd nr Swepsonville","Alamance","dns Graham WWTP","C NSW","CPF02","yes","4/19/21",19apr2021,21,359.9467,211.3886,704.569,0,0,0,0,0,1,2,2,2,3,2,4,4,1,5,4,1,4,2,2,2,2,2,3,2,1,3,3,1,3,3,2,4,3,2,4,3,0,4,2,0,2,2,2,2,4,2,4,4,1,4,4,1,4
"B1940000","UCFR",3030002,303000203,30300020310,666.5838,29,4,25,0,.0435054,.0060007,.0375047,0,1,1,1,.0015002,.0015002,.0015002,.0014009,.0001568,.0012441,0,.0000575,.0000803,.0000549,11283.94,21281.96,11283.94,,17376.35,12457.12,18199.28,666.5838,29,4,25,0,.0435054,.0060007,.0375047,0,1,1,1,.0015002,.0015002,.0015002,11283.94,21281.96,11283.94,,17376.35,12457.12,18199.28,.0014009,.0001568,.0012441,0,.0000575,.0000803,.0000549,666.5838,29,4,25,0,.0435054,.0060007,.0375047,0,1,1,1,.0015002,.0015002,.0015002,11283.94,21281.96,11283.94,,17376.35,12457.12,18199.28,.0014009,.0001568,.0012441,0,.0000575,.0000803,.0000549,80.0847,2,0,2,0,.0249736,0,.0249736,0,0,0,1,0,.0124868,0,20399.54,,20399.54,,,12457.12,,.0000956,0,.0000956,0,0,.0000803,0,6773.563,941359.6,138.9755,2.091206,19.99249,1040.03,106372,102.2778,2.150702,26.33473,134.1132,18695.92,139.4041,3.013665,23.73402,65,"B4",1,1.812913,.2,-.69897,.02,-1.69897,0,0,0,36.0242,-79.3943,"Big Alamance Crk at NC 87 nr Swepsonville","Alamance","ups Burlington S. WWTP","C NSW","CPF02","yes","2/14/22",14feb2022,22,359.9467,264.8995,361.0566,0,0,0,0,0,0,2,3,2,3,3,3,4,4,4,3,1,4,2,4,2,2,3,3,2,3,3,3,1,3,1,2,2,1,2,2,1,1,2,1,0,1,2,2,2,2,3,3,4,3,4,2,1,4
"B2000000","UCFR",3030002,303000205,30300020506,2785.431,99,7,78,14,.0355421,.0025131,.0280028,.0050262,19,10,15,.0068212,.0053852,.0035901,.0029371,.0001553,.0020343,.0007475,.0009657,.0003533,.0004593,4778.92,33344.99,14254.91,4778.92,6658.831,13853.86,6191.074,2785.431,99,7,78,14,.0355421,.0025131,.0280028,.0050262,19,10,15,.0068212,.0053852,.0035901,4778.92,33344.99,14254.91,4778.92,6658.831,13853.86,6191.074,.0029371,.0001553,.0020343,.0007475,.0009657,.0003533,.0004593,317.5952,6,0,2,4,.018892,0,.0062973,.0125946,6,2,2,.018892,.0062973,.0062973,4778.92,,14254.91,4778.92,6658.831,13853.86,6191.074,.0007028,0,.0001252,.0005776,.0005456,.0001194,.0003072,73.4288,2,0,0,2,.0272373,0,0,.0272373,3,2,1,.0408559,.0136186,.0272373,4778.92,,,4778.92,6658.831,13853.86,6191.074,.0004185,0,0,.0004185,.0003545,.0000722,.0003072,6773.563,941359.6,138.9755,2.091206,19.99249,1069.885,38288.43,35.78741,2.436933,29.1477,114.4377,4109.591,35.91116,2.063751,32.21472,29,"NA",1,1.462398,.85,-.0705811,.101,-.9956786,0,0,1,35.8953,-79.2585,"Haw Riv at SR 1005 nr Saxpahaw","Alamance","Rural area, dns Cane Creek","C NSW","CPF04","yes","8/2/17",02aug2017,17,359.9467,92.68939,93.0099,0,0,0,0,0,0,3,3,3,4,3,4,2,1,2,3,1,1,2,2,2,2,2,3,2,1,2,3,1,1,4,1,2,4,1,2,4,0,2,3,0,0,2,2,2,4,3,4,2,1,2,4,1,1
"B2100000","UCFR",3030002,303000207,30300020702,3278.363,187,8,162,17,.0570407,.0024402,.0494149,.0051855,32,10,15,.009761,.0045755,.0030503,.0052028,.0001515,.0046616,.0003897,.0011133,.0002185,.0001804,15810.81,23367.56,15810.81,17221.01,15191.05,34478.76,27362.99,3278.363,187,8,162,17,.0570407,.0024402,.0494149,.0051855,32,10,15,.009761,.0045755,.0030503,15810.81,23367.56,15810.81,17221.01,15191.05,34478.76,27362.99,.0052028,.0001515,.0046616,.0003897,.0011133,.0002185,.0001804,112.1798,8,0,8,0,.0713141,0,.0713141,0,0,0,0,0,0,0,17694.65,,17694.65,,,,,.0004185,0,.0004185,0,0,0,0,26.0924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,6773.563,941359.6,138.9755,2.091206,19.99249,541.3661,17761.19,32.80809,.4687453,8.086488,114.3029,6871.968,60.12067,.3488707,8.310555,64,"B4",1,1.80618,1.24,.0934217,.104,-.9829667,0,1,1,35.7716,-79.1449,"Haw Riv at SR 1713 nr Bynum","Chatham","USGS Gage; ups Jordan L.; DWQ ambient stn","WS-IV NSW","CPF04","yes","10/12/21",12oct2021,21,359.9467,84.97295,155.7125,0,0,0,0,0,0,3,3,3,5,3,5,2,1,3,1,1,1,2,2,2,3,2,4,4,1,4,1,1,1,1,2,2,1,2,2,1,0,1,0,0,0,3,2,3,4,2,4,2,1,3,1,1,1
"B3020000","UCFR",3030002,303000206,30300020604,144.7919,1,0,1,0,.0069065,0,.0069065,0,22,1,0,.1519422,0,.0069065,.0001781,0,.0001781,0,.0024323,0,.0000674,5616.393,,5616.393,,2484.289,,14843.48,144.7919,1,0,1,0,.0069065,0,.0069065,0,22,1,0,.1519422,0,.0069065,5616.393,,5616.393,,2484.289,,14843.48,.0001781,0,.0001781,0,.0024323,0,.0000674,144.7919,1,0,1,0,.0069065,0,.0069065,0,22,1,0,.1519422,0,.0069065,5616.393,,5616.393,,2484.289,,14843.48,.0001781,0,.0001781,0,.0024323,0,.0000674,10.0145,1,0,1,0,.0998552,0,.0998552,0,1,0,0,.0998552,0,0,5616.393,,5616.393,,2484.289,,,.0001781,0,.0001781,0,.0004025,0,0,6773.563,941359.6,138.9755,2.091206,19.99249,1355.602,352247.5,259.8459,.048925,4.487118,74.86561,23106.6,308.6411,.0036705,1.293839,310,"NA",1,2.491362,.2,-.69897,.031,-1.508638,1,0,0,35.9167,-78.9704,"New Hope Creek at NC 54 nr Durham","Durham","ups S. Durham WRF; below waterfowl imp.","WS-IV NSW","CPF05","yes","10/14/16",14oct2016,16,359.9467,673.0009,799.3804,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,1,1,1,1,1,1,1,1,2,5,1,4,3,0,4,3,0,4,3,0,4,3,0,3,1,1,2,1,1,2,1,1,2,3,1,4
"B3025000","UCFR",3030002,303000206,30300020602,41.3477,0,0,0,0,0,0,0,0,3,0,1,.0725554,.0241851,0,0,0,0,0,.0011051,.0000831,0,,,,,1272.434,12027.25,,41.3477,0,0,0,0,0,0,0,0,3,0,1,.0725554,.0241851,0,,,,,1272.434,12027.25,,0,0,0,0,.0011051,.0000831,0,41.3477,0,0,0,0,0,0,0,0,3,0,1,.0725554,.0241851,0,,,,,1272.434,12027.25,,0,0,0,0,.0011051,.0000831,0,41.3477,0,0,0,0,0,0,0,0,3,0,1,.0725554,.0241851,0,,,,,1272.434,12027.25,,0,0,0,0,.0011051,.0000831,0,6773.563,941359.6,138.9755,2.091206,19.99249,1355.602,352247.5,259.8459,.048925,4.487118,65.77815,52401.71,796.6431,0,0,290,"NA",1,2.462398,.26,-.5850267,.165,-.7825161,1,0,1,35.9187,-78.9548,"Third Fork Crk at NC 54 nr Durham","Durham","Urban runoff","WS-IV NSW","CPF05","yes","7/20/17",20jul2017,17,359.9467,673.0009,2063.306,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
"B3039000","UCFR",3030002,303000206,30300020604,196.4561,1,0,1,0,.0050902,0,.0050902,0,28,1,1,.1425255,.0050902,.0050902,.0001065,0,.0001065,0,.0027477,.0000605,.0000565,9387.301,,9387.301,,2929.53,16542,17710.71,196.4561,1,0,1,0,.0050902,0,.0050902,0,28,1,1,.1425255,.0050902,.0050902,9387.301,,9387.301,,2929.53,16542,17710.71,.0001065,0,.0001065,0,.0027477,.0000605,.0000565,196.4561,1,0,1,0,.0050902,0,.0050902,0,28,1,1,.1425255,.0050902,.0050902,9387.301,,9387.301,,2929.53,16542,17710.71,.0001065,0,.0001065,0,.0027477,.0000605,.0000565,18.6656,1,0,1,0,.0535745,0,.0535745,0,3,0,0,.1607235,0,0,9387.301,,9387.301,,2929.53,,,.0001065,0,.0001065,0,.00068,0,0,6773.563,941359.6,138.9755,2.091206,19.99249,1355.602,352247.5,259.8459,.048925,4.487118,74.86561,23106.6,308.6411,.0036705,1.293839,114,"B1",1,2.056905,2.67,.4265113,.71,-.1487416,0,1,1,35.8858,-78.9653,"New Hope Crk at SR 1107 Stagecoach Rd nr Blands","Durham","Jordan Lake TMDL; USGS gage","WS-IV NSW","CPF05","yes","11/23/22",23nov2022,22,359.9467,673.0009,799.3804,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,1,1,1,1,1,1,1,1,2,4,1,4,2,0,3,2,0,3,2,0,2,2,0,1,1,1,1,1,1,1,1,1,2,3,1,4
"B3040000","UCFR",3030002,303000206,30300020604,196.4561,1,0,1,0,.0050902,0,.0050902,0,28,1,1,.1425255,.0050902,.0050902,.0001052,0,.0001052,0,.0026986,.0000599,.0000562,9503.973,,9503.973,,3045.604,16691.82,17782.28,196.4561,1,0,1,0,.0050902,0,.0050902,0,28,1,1,.1425255,.0050902,.0050902,9503.973,,9503.973,,3045.604,16691.82,17782.28,.0001052,0,.0001052,0,.0026986,.0000599,.0000562,196.4561,1,0,1,0,.0050902,0,.0050902,0,28,1,1,.1425255,.0050902,.0050902,9503.973,,9503.973,,3045.604,16691.82,17782.28,.0001052,0,.0001052,0,.0026986,.0000599,.0000562,18.6656,1,0,1,0,.0535745,0,.0535745,0,3,0,0,.1607235,0,0,9503.973,,9503.973,,3045.604,,,.0001052,0,.0001052,0,.0006602,0,0,6773.563,941359.6,138.9755,2.091206,19.99249,1355.602,352247.5,259.8459,.048925,4.487118,74.86561,23106.6,308.6411,.0036705,1.293839,67,"B1",1,1.826075,4.61,.6637009,.418,-.3788237,0,1,1,35.8847,-78.9656,"New Hope Crk at SR 1107 Stagecoach Rd nr Blands","Durham","Jordan Lake TMDL; USGS gage","WS-IV NSW","CPF05","yes","7/20/17",20jul2017,17,359.9467,673.0009,799.3804,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,1,1,1,1,1,1,1,1,2,4,1,4,2,0,3,2,0,3,2,0,2,2,0,1,1,1,1,1,1,1,1,1,2,3,1,4
"B3300000","UCFR",3030002,303000206,30300020605,31.5615,2,0,2,0,.0633683,0,.0633683,0,10,1,0,.3168417,0,.0316842,.0002622,0,.0002622,0,.0010157,0,.0000996,7116.926,,7116.926,,7794.974,,10035.93,31.5615,2,0,2,0,.0633683,0,.0633683,0,10,1,0,.3168417,0,.0316842,7116.926,,7116.926,,7794.974,,10035.93,.0002622,0,.0002622,0,.0010157,0,.0000996,31.5615,2,0,2,0,.0633683,0,.0633683,0,10,1,0,.3168417,0,.0316842,7116.926,,7116.926,,7794.974,,10035.93,.0002622,0,.0002622,0,.0010157,0,.0000996,31.5615,2,0,2,0,.0633683,0,.0633683,0,10,1,0,.3168417,0,.0316842,7116.926,,7116.926,,7794.974,,10035.93,.0002622,0,.0002622,0,.0010157,0,.0000996,6773.563,941359.6,138.9755,2.091206,19.99249,1355.602,352247.5,259.8459,.048925,4.487118,187.1664,64441.29,344.2996,0,.8939974,380,"NA",1,2.579784,.12,-.9208187,.1,-1,1,0,1,35.88702,-78.89943,"Northeast Crk at SR 1102 Sedwick Road nr RTP","Durham","ups Durham Co. RTP WWTP","WS-IV NSW","CPF05","yes","9/28/20",28sep2020,20,359.9467,673.0009,891.7358,0,0,0,1,1,1,1,1,1,1,1,1,2,1,2,3,1,4,2,1,2,3,1,4,3,1,4,4,1,4,3,0,3,3,0,3,3,0,3,3,0,2,2,1,2,2,1,2,2,1,2,3,1,4
"B3670000","UCFR",3030002,303000206,30300020605,88.9207,2,0,2,0,.022492,0,.022492,0,21,1,0,.2361655,0,.011246,.0001474,0,.0001474,0,.0051881,0,.0000621,12949.59,,12949.59,,790.4545,,16102.52,88.9207,2,0,2,0,.022492,0,.022492,0,21,1,0,.2361655,0,.011246,12949.59,,12949.59,,790.4545,,16102.52,.0001474,0,.0001474,0,.0051881,0,.0000621,88.9207,2,0,2,0,.022492,0,.022492,0,21,1,0,.2361655,0,.011246,12949.59,,12949.59,,790.4545,,16102.52,.0001474,0,.0001474,0,.0051881,0,.0000621,88.9207,2,0,2,0,.022492,0,.022492,0,21,1,0,.2361655,0,.011246,12949.59,,12949.59,,790.4545,,16102.52,.0001474,0,.0001474,0,.0051881,0,.0000621,6773.563,941359.6,138.9755,2.091206,19.99249,1355.602,352247.5,259.8459,.048925,4.487118,187.1664,64441.29,344.2996,0,.8939974,0,"NA",0,-.30103,0,-2.30103,0,-2.30103,0,0,0,35.8555,-78.9397,"Northeast Crk at SR 1731 O Kelly Church Road nr Durham","Chatham","dns Durham Co. RTP WWTP; Jordan Lake TMDL","WS-IV NSW","CPF05","yes","8/3/18",03aug2018,18,359.9467,673.0009,891.7358,0,0,0,1,1,1,1,1,1,1,1,1,2,1,2,3,1,4,1,1,2,1,1,2,2,1,2,3,1,3,1,0,2,1,0,2,1,0,2,1,0,1,1,1,1,1,1,1,1,1,2,3,1,4
"B3899180","UCFR",3030002,303000206,30300020607,103.3684,0,0,0,0,0,0,0,0,39,0,1,.3772913,.0096741,0,0,0,0,0,.006915,.0002432,0,,,,,2149.559,4112.653,,103.3684,0,0,0,0,0,0,0,0,39,0,1,.3772913,.0096741,0,,,,,2149.559,4112.653,,0,0,0,0,.006915,.0002432,0,103.3684,0,0,0,0,0,0,0,0,39,0,1,.3772913,.0096741,0,,,,,2149.559,4112.653,,0,0,0,0,.006915,.0002432,0,26.2738,0,0,0,0,0,0,0,0,22,0,1,.8373361,.0380607,0,,,,,2149.559,4112.653,,0,0,0,0,.0053675,.0002432,0,6773.563,941359.6,138.9755,2.091206,19.99249,1355.602,352247.5,259.8459,.048925,4.487118,117.8177,35865.67,304.4167,.01166,4.00639,0,"NA",0,-.30103,0,-2.30103,0,-2.30103,0,0,0,35.8987,-79.0263,"Morgan Crk at Mason Farm WWTP Entrance at Chapel Hill","Orange","ups OWASA","WS-IV NSW","CPF06","yes","5/1/18",01may2018,18,359.9467,673.0009,788.4393,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
"B3900000","UCFR",3030002,303000206,30300020607,119.1784,0,0,0,0,0,0,0,0,43,0,1,.3608036,.0083908,0,0,0,0,0,.0054368,.0001175,0,,,,,3627.312,8512.408,,119.1784,0,0,0,0,0,0,0,0,43,0,1,.3608036,.0083908,0,,,,,3627.312,8512.408,,0,0,0,0,.0054368,.0001175,0,119.1784,0,0,0,0,0,0,0,0,43,0,1,.3608036,.0083908,0,,,,,3627.312,8512.408,,0,0,0,0,.0054368,.0001175,0,42.0838,0,0,0,0,0,0,0,0,26,0,1,.617815,.0237621,0,,,,,3627.312,8512.408,,0,0,0,0,.0042425,.0001175,0,6773.563,941359.6,138.9755,2.091206,19.99249,1355.602,352247.5,259.8459,.048925,4.487118,117.8177,35865.67,304.4167,.01166,4.00639,3000,"B1",1,3.477121,1.1,.0413927,.1,-1,1,1,1,35.8612,-79.01,"Morgan Crk at SR 1726 Old Farrington Rd nr Farrington","Chatham","dns OWASA; DWQ ambient stn","WS-IV NSW","CPF06","yes","8/7/20",07aug2020,20,359.9467,673.0009,788.4393,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
"B4080000","UCFR",3030002,303000207,30300020705,4310.25,193,8,168,17,.044777,.001856,.0389769,.0039441,205,13,19,.0475611,.0044081,.0030161,.0033654,.0001035,.0030231,.0002388,.0060657,.0003052,.0002017,15185.8,46071.61,15185.8,40417.17,5440.667,16889.14,25579.42,4310.25,193,8,168,17,.044777,.001856,.0389769,.0039441,205,13,19,.0475611,.0044081,.0030161,15185.8,46071.61,15185.8,40417.17,5440.667,16889.14,25579.42,.0033654,.0001035,.0030231,.0002388,.0060657,.0003052,.0002017,315.088,9,0,9,0,.0285634,0,.0285634,0,26,0,0,.0825166,0,0,21295.22,,21295.22,,5440.667,,,.0002683,0,.0002683,0,.0013325,0,0,14.4452,0,0,0,0,0,0,0,0,1,0,0,.0692272,0,0,,,,,5440.667,,,0,0,0,0,.0001838,0,0,6773.563,941359.6,138.9755,2.091206,19.99249,541.3661,17761.19,32.80809,.4687453,8.086488,83.85607,791.5904,9.439869,2.013095,6.488811,0,"NA",0,-.30103,0,-2.30103,0,-2.30103,0,0,0,35.6164,-79.0569,"Haw Riv at SR 1011 Old US 1 nr Haywood","Chatham","dns Honeywell; ups Neste Resins","WS-IV","CPF04","yes","9/23/22",23sep2022,22,359.9467,84.97295,24.44926,0,0,0,0,0,0,3,3,3,5,3,5,3,1,3,1,1,1,2,2,2,2,2,4,2,1,3,1,1,1,1,1,2,1,1,2,1,0,1,0,0,0,2,2,2,4,2,4,2,1,2,1,1,1
"B4350000","UCFR",3030003,303000301,30300030104,200.6558,2,0,2,0,.0099673,0,.0099673,0,3,0,10,.014951,.0498366,0,.000243,0,.000243,0,.000125,.0008437,0,5998.913,,5998.913,,23563.96,3791.045,,200.6558,2,0,2,0,.0099673,0,.0099673,0,3,0,10,.014951,.0498366,0,5998.913,,5998.913,,23563.96,3791.045,,.000243,0,.000243,0,.000125,.0008437,0,200.6558,2,0,2,0,.0099673,0,.0099673,0,3,0,10,.014951,.0498366,0,5998.913,,5998.913,,23563.96,3791.045,,.000243,0,.000243,0,.000125,.0008437,0,41.539,1,0,1,0,.0240738,0,.0240738,0,0,0,1,0,.0240738,0,5998.913,,5998.913,,,3791.045,,.0001667,0,.0001667,0,0,.0002638,0,5699.058,319283.1,56.02383,1.457501,21.46115,1119.855,197645,176.4916,1.404805,17.44574,70.40144,28107.11,399.2406,0,4.146528,13,"NA",1,1.113943,.16,-.79588,.02,-1.69897,0,0,0,35.9594,-79.9061,"Deep Riv at SR 1113 Kivett Dr nr Hayworth Spring","Guilford","ups Richland Creek","WS-IV CA","CPF08","yes","4/3/19",03apr2019,19,145.1017,457.1133,1034.033,0,0,1,0,0,1,1,1,1,1,1,1,2,1,2,2,1,3,1,1,1,1,1,1,1,1,2,3,1,3,3,0,4,3,0,4,3,0,4,3,0,3,1,1,2,1,1,2,2,1,2,3,1,4
"B4380000","UCFR",3030003,303000301,30300030103,32.3919,2,0,2,0,.0617438,0,.0617438,0,0,0,0,0,0,0,.0004046,0,.0004046,0,0,0,0,3764.306,,3764.306,,,,,32.3919,2,0,2,0,.0617438,0,.0617438,0,0,0,0,0,0,0,3764.306,,3764.306,,,,,.0004046,0,.0004046,0,0,0,0,32.3919,2,0,2,0,.0617438,0,.0617438,0,0,0,0,0,0,0,3764.306,,3764.306,,,,,.0004046,0,.0004046,0,0,0,0,32.3919,2,0,2,0,.0617438,0,.0617438,0,0,0,0,0,0,0,3764.306,,3764.306,,,,,.0004046,0,.0004046,0,0,0,0,5699.058,319283.1,56.02383,1.457501,21.46115,1119.855,197645,176.4916,1.404805,17.44574,63.74391,21348.4,334.9088,.4360591,5.11398,800,"B1",1,2.90309,.41,-.3872162,.023,-1.638272,1,0,0,35.941,-79.9322,"Richland Crk at SR 1154 Kersey Valley Rd nr High point","Guilford","ups High Point Eastside WWTP; Fecal Coliform TMDL","WS-IV CA*","CPF08","yes","6/19/19",19jun2019,19,145.1017,457.1133,867.4139,0,0,0,0,0,1,1,1,1,1,1,1,2,1,2,3,1,4,2,1,2,3,1,4,3,1,4,4,1,4,4,0,4,4,0,4,4,0,4,4,0,3,2,1,2,2,1,2,2,1,3,4,1,4
